"Date","TrueDate","CensusID","Counter","Site","Area","Type","Height_rel_MLLW_cm","ObservationType","TimeStart","TimeEnd","AreaCovered","CensusComments"
2015-01-18,2015-01-18,-1951426232,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 17:58:00","1899-12-30 18:31:00",100,""
2015-01-18,2015-01-18,-1377665966,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 14:25:00","1899-12-30 15:04:00",100,""
2015-01-18,2015-01-18,-1687264501,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 15:09:00","1899-12-30 15:27:00",100,""
2015-01-18,2015-01-19,325922730,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 16:48:00","1899-12-30 17:24:00",100,""
2015-01-18,2015-01-19,1859743809,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 17:25:00","1899-12-30 17:51:00",80,"pool no longer exists due to dam break. Pool area not sampled."
2015-01-18,2015-01-19,2134595176,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 18:58:00","1899-12-30 19:31:00",100,""
2015-01-18,2015-01-19,1869003970,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 15:01:00","1899-12-30 15:37:00",100,""
2015-01-18,2015-01-19,590190851,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 17:59:00","1899-12-30 18:39:00",100,""
2015-01-18,2015-01-19,961127555,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 18:40:00","1899-12-30 18:55:00",100,""
2015-01-18,2015-01-19,-117343932,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 15:48:00","1899-12-30 16:07:00",100,""
2015-01-18,2015-01-19,1574447242,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 16:16:00","1899-12-30 16:46:00",100,""
2015-02-18,2015-02-18,541884498,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 17:08:00","1899-12-30 17:53:00",80,""
2015-02-18,2015-02-18,-874255629,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 16:07:00","1899-12-30 17:00:00",15,""
2015-02-18,2015-02-18,493282601,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 19:45:00","1899-12-30 20:27:00",60,""
2015-02-18,2015-02-18,196055297,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 17:54:00","1899-12-30 18:12:00",50,""
2015-02-18,2015-02-18,1431014288,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 18:13:00","1899-12-30 18:56:00",100,""
2015-02-18,2015-02-18,-185657908,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 19:02:00","1899-12-30 19:43:00",70,""
2015-02-18,2015-02-18,-1793720461,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 15:22:00","1899-12-30 16:05:00",65,""
2015-02-18,2015-02-19,45285134,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 20:26:00","1899-12-30 21:06:00",100,""
2015-02-18,2015-02-19,265885918,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 17:12:00","1899-12-30 17:57:00",50,""
2015-02-18,2015-02-19,-1910178501,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 18:03:00","1899-12-30 18:37:00",50,""
2015-02-18,2015-02-19,-1829658367,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 16:26:00","1899-12-30 17:10:00",30,""
2015-02-18,2015-02-19,2119752783,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 18:42:00","1899-12-30 19:12:00",40,""
2015-02-18,2015-02-19,-807120860,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 19:53:00","1899-12-30 20:23:00",100,""
2015-02-18,2015-02-19,1164535935,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 19:13:00","1899-12-30 19:51:00",70,""
2015-02-18,2015-02-19,-324570148,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 15:40:00","1899-12-30 16:25:00",50,""
2015-02-18,2015-02-20,-1779181630,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 18:37:00","1899-12-30 19:26:00",30,""
2015-02-18,2015-02-20,1327780295,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 17:50:00","1899-12-30 18:30:00",30,""
2015-02-18,2015-02-20,1321546047,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 16:46:00","1899-12-30 17:48:00",50,""
2015-03-18,2015-03-18,-1075874614,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 18:30:00","1899-12-30 19:08:00",20,"5+4+8+10 unassociated No eggs"
2015-03-18,2015-03-18,737301469,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 19:10:00","1899-12-30 19:45:00",40,""
2015-03-18,2015-03-18,547290574,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 16:15:00","1899-12-30 17:03:00",30,""
2015-03-18,2015-03-18,-521584859,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 17:04:00","1899-12-30 17:40:00",20,""
2015-03-18,2015-03-18,-1156428509,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 17:46:00","1899-12-30 18:29:00",35,""
2015-03-18,2015-03-19,774032499,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 18:51:00","1899-12-30 19:23:00",20,""
2015-03-18,2015-03-19,-1816353095,"Beatriz_Vaca","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 18:22:00","1899-12-30 20:30:00",60,""
2015-03-18,2015-03-19,385201878,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 19:25:00","1899-12-30 20:01:00",28,"NOTE:  Written down as AC.  Inferred to have been AD."
2015-03-18,2015-03-19,826006739,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 16:16:00","1899-12-30 17:05:00",20,""
2015-03-18,2015-03-19,1858549331,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 20:04:00","1899-12-30 20:28:00",25,""
2015-03-18,2015-03-19,927440744,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 18:18:00","1899-12-30 18:51:00",28,""
2015-03-18,2015-03-19,224958778,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 17:05:00","1899-12-30 17:34:00",20,""
2015-03-18,2015-03-20,-965621438,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 20:08:00","1899-12-30 20:19:00",25,"remainder done by Beatriz"
2015-03-18,2015-03-20,-1996847002,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 17:48:00","1899-12-30 18:22:00",30,""
2015-03-18,2015-03-20,-465559140,"Beatriz_Vaca","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 17:16:00","1899-12-30 20:50:00",75,""
2015-03-18,2015-03-20,1565275519,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 20:20:00","1899-12-30 20:51:00",25,"remainder done by Beatriz. 10 unassociated No eggs"
2015-03-18,2015-03-20,-811719943,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 19:15:00","1899-12-30 19:39:00",25,""
2015-03-18,2015-03-20,1938725793,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 18:24:00","1899-12-30 19:12:00",90,"6 unassociated No eggs; 12+8 unassociated Nc eggs. NOTE: Written down as Patch BD.  Inferred to be BC."
2015-03-18,2015-03-20,1227096117,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 19:42:00","1899-12-30 20:06:00",25,""
2015-03-18,2015-03-20,-2123498135,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 17:16:00","1899-12-30 17:47:00",100,"9 unassociated No eggs"
2015-04-19,2015-04-19,1130678530,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:46:00","1899-12-30 06:24:00",35,""
2015-04-19,2015-04-19,-1922565379,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 07:54:00","1899-12-30 08:33:00",20,"7+6+9+4+6+9+21+7+8+7+6 unassociated No eggs"
2015-04-19,2015-04-19,279510427,"Isaac_Shepard","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 08:00:00","1899-12-30 09:00:00",NA,"TimeStart-TimeEnd made up. Top right corner."
2015-04-19,2015-04-19,1431638388,"Isaac_Shepard","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 07:00:00","1899-12-30 08:00:00",NA,"TimeStart-TimeEnd made up"
2015-04-19,2015-04-19,-296697369,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:25:00","1899-12-30 07:02:00",25,"14+6+4+9 unassociated eggs"
2015-04-19,2015-04-19,387595091,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 04:52:00","1899-12-30 05:45:00",40,"7+7+4 unassociated No eggs"
2015-04-19,2015-04-19,-1567667031,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 07:04:00","1899-12-30 07:41:00",25,"8+11+16+13+13 unassociated No eggs"
2015-04-19,2015-04-19,1269330922,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 09:12:00","1899-12-30 09:45:00",35,""
2015-04-19,2015-04-19,1431363125,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 08:34:00","1899-12-30 09:11:00",20,"17+10+7+7+8+2+16+18+7 unassociated No eggs"
2015-04-19,2015-04-20,1939834087,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 09:42:00","1899-12-30 10:26:00",75,"5+8 unassociated No eggs"
2015-04-19,2015-04-20,-99337442,"Kyle_Coblentz","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 07:40:00","1899-12-30 08:30:00",NA,""
2015-04-19,2015-04-20,-1083105907,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 05:54:00","1899-12-30 06:46:00",30,""
2015-04-19,2015-04-20,313870649,"Kyle_Coblentz","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 08:45:00","1899-12-30 09:50:00",NA,""
2015-04-19,2015-04-20,-605803198,"Kyle_Coblentz","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:20:00","1899-12-30 07:40:00",NA,""
2015-04-19,2015-04-20,-52870393,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 06:48:00","1899-12-30 07:39:00",25,"4+6+4+7+9 unassociated No eggs"
2015-04-19,2015-04-20,103651709,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 07:42:00","1899-12-30 08:11:00",20,"1+10+7 unassociated No eggs"
2015-04-19,2015-04-20,-167961895,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 08:12:00","1899-12-30 08:51:00",100,"10+4+4+7 unassociated No eggs"
2015-04-19,2015-04-20,788225919,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 08:57:00","1899-12-30 09:40:00",45,"1+5 unassociated No eggs"
2015-04-19,2015-04-21,771627845,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 07:24:00","1899-12-30 08:12:00",50,"3+10+15+12+6 unassociated No eggs"
2015-04-19,2015-04-21,-590603178,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 08:18:00","1899-12-30 09:10:00",40,""
2015-04-19,2015-04-21,-39624530,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:24:00","1899-12-30 07:22:00",65,""
2015-04-19,2015-04-21,632567611,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 09:15:00","1899-12-30 09:49:00",50,""
2015-04-19,2015-04-21,1107880761,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 09:51:00","1899-12-30 10:39:00",40,"6+3 unassociated No eggs"
2015-05-18,2015-05-18,352112526,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:30:00","1899-12-30 06:16:00",50,""
2015-05-18,2015-05-18,-222830133,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 08:21:00","1899-12-30 09:16:00",35,"3+6+8+6+6+15+10 unassociated eggs"
2015-05-18,2015-05-18,-1712772068,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 09:18:00","1899-12-30 09:44:00",30,""
2015-05-18,2015-05-18,859386346,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 06:17:00","1899-12-30 06:52:00",40,"7+2 unassociated Nc eggs"
2015-05-18,2015-05-18,823711672,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:53:00","1899-12-30 07:29:00",30,"7+6+10 unassociated No eggs"
2015-05-18,2015-05-18,995232498,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 07:34:00","1899-12-30 08:19:00",70,"Leptasterias 15 on No 12"
2015-05-18,2015-05-18,-887733079,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 04:37:00","1899-12-30 05:29:00",45,""
2015-05-18,2015-05-19,-701056579,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 09:31:00","1899-12-30 10:28:00",50,""
2015-05-18,2015-05-19,2019857370,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:35:00","1899-12-30 08:27:00",30,"10+6+3 unassociated eggs"
2015-05-18,2015-05-19,1528667966,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 06:55:00","1899-12-30 07:32:00",25,"8+9+4 unassociated eggs"
2015-05-18,2015-05-19,1912821305,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 05:09:00","1899-12-30 05:54:00",60,""
2015-05-18,2015-05-19,-1725851018,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 05:57:00","1899-12-30 06:52:00",25,"5+1 unassociated eggs"
2015-05-18,2015-05-19,1234931797,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 08:37:00","1899-12-30 09:30:00",30,"10+7+15 unassociated eggs"
2015-05-18,2015-05-21,-1441166868,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 09:02:00","1899-12-30 10:00:00",50,"New natural patch next to AD (~3.5x2m) down to byssus threads, and almost no Semibalanus left."
2015-05-18,2015-05-21,257614302,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:48:00","1899-12-30 08:49:00",20,"6+6+9+8+7+8+8+9+7+8 unassocited eggs"
2015-05-18,2015-05-21,-1955678402,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 10:56:00","1899-12-30 11:56:00",20,"9 unassociated eggs"
2015-05-18,2015-05-21,-1488902904,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 10:05:00","1899-12-30 10:54:00",30,""
2015-05-18,2015-05-21,-1041924533,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 06:42:00","1899-12-30 07:44:00",50,"12 unassociated eggs"
2015-06-15,2015-06-15,-1596540105,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:12:00","1899-12-30 05:59:00",60,""
2015-06-15,2015-06-15,-1833105520,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:20:00","1899-12-30 08:27:00",30,"9+14+7+4+13+9+7+10+7+7+70+12 unassociated eggs"
2015-06-15,2015-06-15,-487708217,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 06:03:00","1899-12-30 06:38:00",50,"11 unassociated eggs"
2015-06-15,2015-06-15,872088974,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 04:22:00","1899-12-30 05:11:00",40,""
2015-06-15,2015-06-15,-1676671536,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 06:42:00","1899-12-30 07:43:00",100,"3 unassociated eggs"
2015-06-15,2015-06-15,-1387498351,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 07:54:00","1899-12-30 08:50:00",25,"8 unassociated eggs"
2015-06-15,2015-06-16,2109476069,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 05:20:00","1899-12-30 06:22:00",50,"3+7 unassociated eggs"
2015-06-15,2015-06-16,283847882,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 04:21:00","1899-12-30 05:19:00",30,""
2015-06-15,2015-06-16,715230163,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 06:27:00","1899-12-30 07:13:00",35,"12 unassociated eggs"
2015-06-15,2015-06-16,1858204471,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 08:37:00","1899-12-30 09:41:00",50,"7+5+2+11+10+4 unassociated eggs"
2015-06-15,2015-06-17,-394598425,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 09:36:00","1899-12-30 10:23:00",NA,"8 unassociated eggs"
2015-06-15,2015-06-17,-1892620264,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:46:00","1899-12-30 08:43:00",25,"7+7+7 unassociated eggs"
2015-06-15,2015-06-17,108344062,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 08:46:00","1899-12-30 09:35:00",35,"8+6+7+7+3+6+10+9 unassociated eggs"
2015-06-15,2015-06-17,1470824270,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:19:00","1899-12-30 07:28:00",70,"15+2 unassociated eggs"
2015-06-15,2015-06-17,-1234748679,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 05:03:00","1899-12-30 06:18:00",50,"6+30+8+5+8 unassociated eggs"
2015-06-15,2015-06-18,-835072694,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 07:57:00","1899-12-30 09:04:00",80,"1 unassociated egg"
2015-06-15,2015-06-18,1451755680,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 06:49:00","1899-12-30 07:49:00",40,"8 unassociated eggs"
2015-06-15,2015-06-18,945096406,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 05:43:00","1899-12-30 06:45:00",65,"39+10+10 unassociated eggs"
2015-07-13,2015-07-13,-56931837,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:15:00","1899-12-30 06:13:00",60,""
2015-07-13,2015-07-13,-456389712,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 07:25:00","1899-12-30 08:10:00",NA,""
2015-07-13,2015-07-13,334900280,"Kyle_Coblentz","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 06:38:00","1899-12-30 07:10:00",NA,""
2015-07-13,2015-07-13,415923960,"Kyle_Coblentz","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:15:00","1899-12-30 07:50:00",NA,""
2015-07-13,2015-07-13,1122586364,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 03:54:00","1899-12-30 05:08:00",50,"9+7 unassociated eggs"
2015-07-13,2015-07-13,-1151788029,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 03:00:00","1899-12-30 03:53:00",60,"6 unassociated eggs"
2015-07-13,2015-07-13,633458067,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 06:17:00","1899-12-30 07:23:00",30,"lots of sand"
2015-07-13,2015-07-14,-633852226,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 04:21:00","1899-12-30 05:30:00",40,""
2015-07-13,2015-07-14,794648699,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 03:09:00","1899-12-30 04:17:00",60,""
2015-07-13,2015-07-14,-446795939,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 07:37:00","1899-12-30 08:24:00",100,"5+8+5 unassociated eggs"
2015-07-13,2015-07-14,1607939105,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:34:00","1899-12-30 07:28:00",50,""
2015-07-13,2015-07-14,-447408602,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 05:38:00","1899-12-30 06:31:00",40,""
2015-07-13,2015-07-16,-935285718,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 06:33:00","1899-12-30 07:30:00",50,"layer of sand"
2015-07-13,2015-07-16,542009206,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 05:18:00","1899-12-30 06:30:00",30,""
2015-07-13,2015-07-16,-370872296,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 07:35:00","1899-12-30 08:23:00",60,""
2015-07-13,2015-07-16,758705381,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 08:40:00","1899-12-30 09:30:00",80,""
2015-07-13,2015-07-16,-99647780,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 09:32:00","1899-12-30 10:18:00",100,"7 unassociated eggs"
2015-07-13,2015-07-18,-1027443183,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 08:13:00","1899-12-30 09:25:00",100,""
2015-07-13,2015-07-18,1642370467,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:00:00","1899-12-30 07:13:00",75,"9+15+4 unassociated eggs"
2015-07-13,2015-07-18,1331394595,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 07:14:00","1899-12-30 08:04:00",45,""
2015-08-28,2015-08-28,1088596262,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 04:48:00","1899-12-30 05:25:00",80,""
2015-08-28,2015-08-28,-550777790,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 07:33:00","1899-12-30 08:09:00",100,""
2015-08-28,2015-08-28,2032408409,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 07:24:00","1899-12-30 07:31:00",100,""
2015-08-28,2015-08-28,1445977512,"Isaac_Shepard","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 06:20:00","1899-12-30 07:44:00",100,""
2015-08-28,2015-08-28,-2123630879,"Isaac_Shepard","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:45:00","1899-12-30 08:01:00",100,""
2015-08-28,2015-08-28,-592215104,"Isaac_Shepard","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 08:03:00","1899-12-30 08:12:00",100,""
2015-08-28,2015-08-28,1456002078,"Isaac_Shepard","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 08:20:00","1899-12-30 08:46:00",100,""
2015-08-28,2015-08-28,-491890181,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 04:00:00","1899-12-30 04:47:00",50,"11 unassociated eggs"
2015-08-28,2015-08-28,486261323,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 08:30:00","1899-12-30 08:34:00",100,""
2015-08-28,2015-08-28,752695137,"Kyle_Coblentz","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 08:00:00","1899-12-30 09:00:00",100,""
2015-08-28,2015-08-28,1445888364,"Kyle_Coblentz","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 07:00:00","1899-12-30 08:00:00",95,""
2015-08-28,2015-08-28,-1877268441,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 08:23:00","1899-12-30 08:30:00",100,""
2015-08-28,2015-08-28,1280281118,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 08:10:00","1899-12-30 08:22:00",100,""
2015-08-28,2015-08-28,1304310946,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 05:25:00","1899-12-30 06:12:00",100,""
2015-08-28,2015-08-28,-156639823,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 03:53:00","1899-12-30 04:00:00",100,""
2015-08-28,2015-08-28,752170870,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 06:20:00","1899-12-30 07:16:00",100,""
